Index Name,Date,Close,P/E,P/B,cagr_curve,cagr_dev,fwd_1m,fwd_3m,fwd_6m,fwd_1y,fwd_2y,fwd_3y,fwd_4y,fwd_5y,Year
NIFTY MIDCAP 50,2023-11-15,11774.95,19.05,3.28,20824.067170719358,-43.45509019219496,10.65312379245771,18.16950390447516,21.126204357555658,28.061265652932697,,,,,2023
NIFTY MIDCAP 50,2023-11-16,11875.35,19.21,3.31,20831.28815363169,-42.992723674029385,9.799711166407722,18.189779669651852,21.23347943429035,26.978573263103822,,,,,2023
NIFTY MIDCAP 50,2023-11-17,11905.45,19.26,3.32,20838.511640502238,-42.868040648064905,9.522109622063834,17.780092310664443,21.920632987413335,26.65753919423457,,,,,2023
NIFTY MIDCAP 50,2023-11-20,11919.8,19.28,3.32,20860.197133547495,-42.85864163368569,5.370895484823568,17.317404654440516,22.60692293494857,27.246681991308574,,,,,2023
NIFTY MIDCAP 50,2023-11-21,11954.55,19.33,3.33,20867.43064493671,-42.71192173387834,6.778172327691134,15.550564429443181,22.250523859116413,26.876795864336177,,,,,2023
NIFTY MIDCAP 50,2023-11-22,11941.9,19.31,3.33,20874.666664628534,-42.79237991265665,7.5055058240313555,16.915649938452006,22.41435617447811,28.569993049682218,,,,,2023
NIFTY MIDCAP 50,2023-11-23,11960.35,19.34,3.33,20881.905193492756,-42.723856424139406,7.903196812802293,17.573482381368443,22.717562613134223,30.46482753431128,,,,,2023
NIFTY MIDCAP 50,2023-11-24,11955.25,19.34,3.33,20889.14623239947,-42.768125288638295,7.949227326906594,16.918508605006167,22.64611781434933,30.52048263315279,,,,,2023
NIFTY MIDCAP 50,2023-11-28,12031.6,19.46,3.35,20918.135505863364,-42.48244545204549,8.599438146214954,13.187356627547464,21.884869842747424,30.172628744306664,,,,,2023
NIFTY MIDCAP 50,2023-11-29,12113.8,19.59,3.38,20925.389108044303,-42.10955917018949,8.512192705839627,13.472651026102467,20.835741055655532,29.58567914279582,,,,,2023
NIFTY MIDCAP 50,2023-11-30,12200.6,19.73,3.4,20932.64522549457,-41.71496307050347,8.399586905562018,12.665360719964603,17.951985967903216,30.514482894283866,,,,,2023
NIFTY MIDCAP 50,2023-12-01,12334.5,19.95,3.44,20939.90385908636,-41.09571809400766,7.222830272812031,12.676638696339548,20.957476995419345,29.097652924723327,,,,,2023
NIFTY MIDCAP 50,2023-12-04,12464.45,20.16,3.47,20961.694865437403,-40.53701248866115,7.948605834994726,12.774731335919354,10.412011761449547,30.106422666062272,,,,,2023
NIFTY MIDCAP 50,2023-12-05,12508.05,20.23,3.49,20968.963572323337,-40.349698463355566,7.623090729570148,11.840374798629693,15.576368818480901,30.08382601604569,,,,,2023
NIFTY MIDCAP 50,2023-12-06,12549.4,20.3,3.5,20976.234799716316,-40.17324786920425,5.909844295344802,10.888169952348314,17.330310612459556,30.063987122890335,,,,,2023
NIFTY MIDCAP 50,2023-12-07,12631.2,20.43,3.52,20983.50854849036,-39.804156341105596,5.223969219076552,10.428146177718656,18.376717968205703,29.912439039837846,,,,,2023
NIFTY MIDCAP 50,2023-12-08,12624.2,20.42,3.52,20990.784819519795,-39.858370668158734,5.282314918965159,9.919044375089104,18.090651288794525,29.98447426371571,,,,,2023
NIFTY MIDCAP 50,2023-12-11,12684.7,20.52,3.53,21012.628774888155,-39.63296960178882,4.627228077920642,9.394782690958392,18.504182203757267,30.369263758701436,,,,,2023
NIFTY MIDCAP 50,2023-12-12,12650.35,20.46,3.53,21019.91514368838,-39.817311756377364,5.560715711423003,8.449963834992701,20.497851838091428,30.145410996533673,,,,,2023
NIFTY MIDCAP 50,2023-12-13,12815.55,20.73,3.57,21027.20403912014,-39.052524643042126,5.165599603606563,2.9144281751465995,19.997581063629745,28.408456913671287,,,,,2023
NIFTY MIDCAP 50,2023-12-14,13000.7,21.03,3.62,21034.495462059556,-38.193430769710226,3.6678794218772737,3.1267547132077578,19.405878145022946,27.476982008661068,,,,,2023
NIFTY MIDCAP 50,2023-12-15,13029.35,21.07,3.63,21041.789413383074,-38.07869785203236,3.439926013193273,2.4268286599101074,19.664833625622148,27.196675198686048,,,,,2023
NIFTY MIDCAP 50,2023-12-18,13039.1,21.09,3.63,21063.686446427255,-38.09678076454824,1.9433856631209112,1.2428005000345133,19.575354127202015,25.632520649431335,,,,,2023
NIFTY MIDCAP 50,2023-12-19,12977.65,20.99,3.62,21070.9905200577,-38.409872152681025,3.849310160159969,0.032748610110466814,18.996505530662343,25.77585310129338,,,,,2023
NIFTY MIDCAP 50,2023-12-20,12560.0,20.31,3.5,21078.29712645902,-40.412643750838065,7.271496815286627,3.305334394904458,24.335987261146496,26.44187898089172,,,,,2023
NIFTY MIDCAP 50,2023-12-21,12764.85,20.65,3.56,21085.606266509498,-39.46178336700447,2.226426475830112,4.234675691449552,22.397051277531645,24.993634864491156,,,,,2023
NIFTY MIDCAP 50,2023-12-22,12838.2,20.76,3.58,21092.91794108768,-39.13502135713526,1.6423641943574596,3.83036562758019,22.350874733218042,24.279494010063708,,,,,2023
NIFTY MIDCAP 50,2023-12-26,12905.6,20.87,3.6,21122.19000225968,-38.90027502536743,4.945140094222644,4.405064468137865,20.842502479543757,23.690103520952157,,,,,2023
NIFTY MIDCAP 50,2023-12-27,12946.5,20.94,3.61,21129.514362665686,-38.727886605498504,4.613602131850292,3.9667091491909057,20.81875410342564,22.962962962962962,,,,,2023
NIFTY MIDCAP 50,2023-12-28,13066.25,21.13,3.64,21136.84126287724,-38.18257970764849,3.654835932268252,3.522433751076237,20.24222711183392,22.685162154405436,,,,,2023
NIFTY MIDCAP 50,2023-12-29,13144.95,21.41,3.68,21144.170703775053,-37.831801567639076,3.0342450903198426,4.7748374851178665,20.505593402789657,21.95063503474719,,,,,2023
NIFTY MIDCAP 50,2024-01-01,13225.4,21.54,3.71,21166.174279397666,-37.51634175632253,2.2982291650914144,4.13749300588262,19.772558864004107,21.372132411874123,,,,,2024
NIFTY MIDCAP 50,2024-01-02,13198.35,21.5,3.7,21173.51389185367,-37.66575511550799,3.4803592873351663,5.4874283527865275,19.041016490697693,23.060458314865116,,,,,2024
NIFTY MIDCAP 50,2024-01-03,13226.1,21.54,3.71,21180.85604940404,-37.55634819881541,3.58344485524833,5.517499489645483,19.931801513673708,22.34596744316162,,,,,2024
NIFTY MIDCAP 50,2024-01-04,13455.2,21.92,3.77,21188.200752931327,-36.496731568212496,1.8197425530649847,3.611614840359101,18.735135858255525,17.04248171710565,,,,,2024
NIFTY MIDCAP 50,2024-01-05,13461.55,21.93,3.77,21195.548003318378,-36.488785296362906,1.7717127671033506,3.839082423643636,19.58021178838991,16.98727115376759,,,,,2024
NIFTY MIDCAP 50,2024-01-08,13291.05,21.65,3.73,21217.605044471107,-37.358387187702945,4.947314170061823,5.011266980411633,20.298622005033472,18.06591653782057,,,,,2024
NIFTY MIDCAP 50,2024-01-09,13253.05,21.59,3.71,21224.96249113178,-37.55913582633001,4.435582752649392,5.195407849513889,20.93404914340473,17.518231652336635,,,,,2024
NIFTY MIDCAP 50,2024-01-10,13235.85,21.56,3.71,21232.322489071023,-37.66178896909215,2.5948465719995317,6.513370882867364,20.489050570987132,15.341666761107152,,,,,2024
NIFTY MIDCAP 50,2024-01-11,13271.65,21.62,3.72,21239.68503917354,-37.514845556690915,2.31809910598908,5.857975458967046,20.302675251381697,10.386425199579552,,,,,2024
NIFTY MIDCAP 50,2024-01-12,13353.8,21.75,3.74,21247.050142324315,-37.14986357847808,1.6886579101079935,5.206757627042502,19.47835073162696,9.707349218948913,,,,,2024
NIFTY MIDCAP 50,2024-01-15,13477.55,21.93,3.78,21269.160778920745,-36.63337195063562,3.2413161145757208,2.6989326695133764,19.372215276515405,11.581110810199192,,,,,2024
NIFTY MIDCAP 50,2024-01-16,13410.85,21.82,3.76,21276.536103120623,-36.96882831396115,4.657422907571118,2.644500535014549,20.086347994347854,12.83028294254278,,,,,2024
NIFTY MIDCAP 50,2024-01-17,13236.95,21.54,3.71,21283.91398479834,-37.80772648557845,5.932635539153641,3.400330136474028,20.89454141626281,14.37415718877837,,,,,2024
NIFTY MIDCAP 50,2024-01-18,13292.5,21.55,3.73,21291.2944248407,-37.5683801333772,5.489937934925715,2.9682151589242034,20.389317284182805,15.09084069964266,,,,,2024
NIFTY MIDCAP 50,2024-01-19,13477.2,21.82,3.78,21298.677424134865,-36.72283150911454,4.0442376754815434,0.8774077701599658,15.724334431484266,13.513563648235527,,,,,2024
NIFTY MIDCAP 50,2024-01-20,13473.3,21.86,3.78,21306.062983568285,-36.76307063209702,3.7904596498259613,1.5434229179191572,17.766991011853083,13.546421440923906,,,,,2024
NIFTY MIDCAP 50,2024-01-23,13049.05,21.17,3.66,21328.235031583168,-38.81795666318956,7.7641667401075365,5.606538407010486,21.415352075438456,15.013736632168628,,,,,2024
NIFTY MIDCAP 50,2024-01-24,13356.2,21.67,3.74,21335.63084045425,-37.39955429545837,4.654767074467281,4.0849942348871515,19.653419385753423,11.012114224105662,,,,,2024
NIFTY MIDCAP 50,2024-01-25,13240.0,21.41,3.71,21343.02921390645,-37.96569424468936,5.573262839879156,5.470921450151067,20.38406344410877,8.9656344410876,,,,,2024
NIFTY MIDCAP 50,2024-01-29,13543.8,21.64,3.8,21372.64837131702,-36.630221184117076,1.491826518406958,4.4983682570622685,21.50135117175389,8.324473190685033,,,,,2024
NIFTY MIDCAP 50,2024-01-30,13476.35,21.4,3.78,21380.059581020447,-36.96766864034722,1.9997996490147552,5.087059923495607,22.782133144360305,8.887421297309729,,,,,2024
NIFTY MIDCAP 50,2024-01-31,13620.6,21.56,3.82,21387.473360645407,-36.315058023343,0.9195630148451706,3.974127424636209,22.32684316403095,9.746266684287042,,,,,2024
NIFTY MIDCAP 50,2024-02-01,13529.35,21.4,3.79,21394.88971108306,-36.76363756625734,2.725555921016154,5.279263231419096,22.001056961346997,10.320525376311496,,,,,2024
NIFTY MIDCAP 50,2024-02-02,13657.7,21.6,3.83,21402.308633224842,-36.185856236098516,2.337509243869751,4.2898877556250214,19.120715786699073,8.572453634213662,,,,,2024
NIFTY MIDCAP 50,2024-02-05,13700.05,21.93,3.84,21424.58083879427,-36.05452492590745,2.109481352257836,3.3423235681621755,14.86052970609597,10.626968514713454,,,,,2024
NIFTY MIDCAP 50,2024-02-06,13862.9,22.03,3.89,21432.01005667339,-35.31684632779723,0.3815940387653427,2.1283425545881585,12.924784857425209,7.9276341890946345,,,,,2024
NIFTY MIDCAP 50,2024-02-07,13930.8,22.07,3.9,21439.44185071858,-35.022562168365944,0.1263387601573518,-0.4027047980015408,15.411175237603025,7.747580899876549,,,,,2024
NIFTY MIDCAP 50,2024-02-08,13948.6,22.13,3.91,21446.876221823164,-34.96209025626459,-0.5176146710064167,0.44305521701102357,15.083951077527491,5.1804482170253685,,,,,2024
NIFTY MIDCAP 50,2024-02-09,13840.9,21.84,3.88,21454.313170880767,-35.48663203636927,0.25648621115679227,-0.6159281549610207,16.874986453193074,5.998887355591043,,,,,2024
NIFTY MIDCAP 50,2024-02-12,13579.3,21.12,3.8,21476.639494712523,-36.77176541822021,1.0309809784009527,3.5752947500975685,19.275294013682597,4.707164581384915,,,,,2024
NIFTY MIDCAP 50,2024-02-13,13638.45,20.98,3.82,21484.08676452463,-36.518362872559486,-3.295095850334906,3.126088375145253,17.721221986369407,4.535706036976328,,,,,2024
NIFTY MIDCAP 50,2024-02-14,13776.35,21.15,3.86,21491.536616762507,-35.898720293201286,-2.679592199675529,2.8077103151415317,15.58177601469184,1.0960813277827608,,,,,2024
NIFTY MIDCAP 50,2024-02-15,13914.4,21.38,3.9,21498.98905232166,-35.27881722188517,-4.088210774449497,2.5020841717932507,16.758537917553042,0.5925516012188936,,,,,2024
NIFTY MIDCAP 50,2024-02-16,14035.45,21.57,3.93,21506.444072097886,-34.73839769630086,-5.94423406445822,2.575264775977959,15.75154341328564,-0.27501790110042723,,,,,2024
NIFTY MIDCAP 50,2024-02-19,14022.25,21.47,3.93,21528.824645691595,-34.86755440313287,-7.419280072741541,4.223644564887952,15.958922426857303,1.0019789976644322,,,,,2024
NIFTY MIDCAP 50,2024-02-20,13984.0,21.41,3.92,21536.29001130027,-35.067739185057036,-7.214316361556062,4.508724256292895,17.240775171624723,2.424556636155595,,,,,2024
NIFTY MIDCAP 50,2024-02-21,13813.55,21.15,3.87,21543.757965609664,-35.88142782679516,-3.6786343843544955,5.7982922565162465,19.045068067223838,2.3813574352719025,,,,,2024
NIFTY MIDCAP 50,2024-02-22,13961.95,21.37,3.91,21551.228509517423,-35.215062130522426,-4.526588334724013,4.703139604424877,18.718015749948957,0.43045563119763486,,,,,2024
NIFTY MIDCAP 50,2024-02-23,14062.2,21.53,3.94,21558.701643921526,-34.772509809444685,-4.182133663295929,4.375204448806014,17.073430899859176,-0.2855172021447694,,,,,2024
NIFTY MIDCAP 50,2024-02-26,13977.9,21.4,3.92,21581.136599096317,-35.23093681458229,-3.604261012026122,5.765172164631305,18.45842365448316,-1.0978043912175606,,,,,2024
NIFTY MIDCAP 50,2024-02-27,13931.95,21.32,3.9,21588.62010447176,-35.46623205846211,-3.3871783921130993,6.114004141559493,19.0142083484365,-0.7716077074637839,,,,,2024
NIFTY MIDCAP 50,2024-02-28,13618.25,20.84,3.81,21596.10620483809,-36.94117879014155,-0.6737282690507218,7.6841738108787805,21.793916252088195,-0.5734951260257359,,,,,2024
NIFTY MIDCAP 50,2024-02-29,13745.85,21.03,3.85,21603.59490109514,-36.372395136407654,0.19460418962813364,6.4888675491148184,20.143170484182505,-1.4964516563180985,,,,,2024
NIFTY MIDCAP 50,2024-03-01,13898.1,21.27,3.89,21611.08619414307,-35.68995155936866,-0.9030011296508156,7.349206006576425,19.359840553744757,-2.124391103819945,,,,,2024
NIFTY MIDCAP 50,2024-03-02,13976.95,21.39,3.91,21618.580084882346,-35.34751151499565,-0.3888545068845506,6.74360286042377,18.68648024068198,-2.6765496048851922,,,,,2024
NIFTY MIDCAP 50,2024-03-04,14056.75,21.51,3.93,21633.575663038377,-35.02345511927376,-0.822380706777881,-2.0950788766962436,18.291568107848555,-3.288100023120566,,,,,2024
NIFTY MIDCAP 50,2024-03-05,13989.05,21.4,3.92,21641.077352257616,-35.358809673398035,-0.07648839628137116,3.340469867503515,19.415900293443823,-0.374221265918695,,,,,2024
NIFTY MIDCAP 50,2024-03-06,13915.8,21.29,3.9,21648.58164277319,-35.719576323165626,0.2967849494818875,5.809583351298531,17.951896405524657,0.48434153983243355,,,,,2024
NIFTY MIDCAP 50,2024-03-07,13948.4,21.34,3.9,21656.08853548715,-35.59132353405743,0.06237274526110781,7.19795818875284,17.066473574029995,-0.18855209199620804,,,,,2024
NIFTY MIDCAP 50,2024-03-11,13876.4,21.23,3.88,21686.142146378137,-36.012593174311846,1.2445591075495033,8.327087717275372,19.23733821452249,-0.29294341471851615,,,,,2024
NIFTY MIDCAP 50,2024-03-12,13719.3,20.99,3.84,21693.662063625306,-36.75894849028861,2.4039127360725443,11.109167377344331,22.16476059274164,0.17748718957963927,,,,,2024
NIFTY MIDCAP 50,2024-03-13,13189.05,20.18,3.69,21701.18458848959,-39.22428544755324,4.945390304836206,16.59937599751309,27.96979312384138,3.364912560040345,,,,,2024
NIFTY MIDCAP 50,2024-03-14,13407.2,20.51,3.75,21708.709721875202,-38.24045661041763,3.2378125186466766,15.785548063726939,25.97671400441555,2.5743630288203256,,,,,2024
NIFTY MIDCAP 50,2024-03-15,13345.55,20.42,3.74,21716.2374646867,-38.545753970034994,3.714721386529596,16.829579897419002,26.55866562262328,3.0482070802627215,,,,,2024
NIFTY MIDCAP 50,2024-03-18,13201.15,20.2,3.7,21738.836358726432,-39.27388852761304,3.680739935535926,18.10751336057843,26.411335376084665,6.364218268862931,,,,,2024
NIFTY MIDCAP 50,2024-03-19,12981.9,19.86,3.63,21746.374548293028,-40.30315273393924,4.72619570324837,18.95754858687866,27.751330698896147,10.844714564123903,,,,,2024
NIFTY MIDCAP 50,2024-03-20,12975.15,19.85,3.63,21753.915351812866,-40.35487501830923,5.441940940952517,20.357760796599656,29.227407775632663,11.596012377506227,,,,,2024
NIFTY MIDCAP 50,2024-03-21,13305.4,20.36,3.72,21761.458770192367,-38.85795919975275,2.824792941211851,17.424504336585134,27.176184105701438,9.956483833631458,,,,,2024
NIFTY MIDCAP 50,2024-03-22,13329.95,20.4,3.73,21769.00480433828,-38.76637852850529,2.6354187375046356,17.83727620883799,26.941961522736378,11.251730126519588,,,,,2024
NIFTY MIDCAP 50,2024-03-26,13474.1,20.62,3.77,21799.215116731564,-38.18997643792131,4.520895644235967,15.743908684067964,25.776860792186483,8.111487965801057,,,,,2024
NIFTY MIDCAP 50,2024-03-27,13460.05,20.59,3.77,21806.774243321463,-38.27583185934861,5.148569284660898,16.209077975193264,26.209783767519458,8.407472483386025,,,,,2024
NIFTY MIDCAP 50,2024-03-28,13526.5,33.17,4.68,21814.33599112476,-37.992611805817496,4.632018630096479,16.15088899567516,24.81684101578383,7.6523860569992275,,,,,2024
NIFTY MIDCAP 50,2024-04-01,13772.6,33.77,4.77,21844.609212655432,-36.95195063493744,3.4198335826205684,15.013868114952867,23.085328841322617,4.712980846027626,,,,,2024
NIFTY MIDCAP 50,2024-04-02,13922.6,34.14,4.82,21852.18408016608,-36.28737544529148,2.3056038383635347,12.848534038182535,18.9698763162053,5.339160788933106,,,,,2024
NIFTY MIDCAP 50,2024-04-03,13955.85,34.2,4.83,21859.761574348482,-36.157354907399316,1.6727752161279863,13.660579613567059,18.686428988560344,5.04483782786429,,,,,2024
NIFTY MIDCAP 50,2024-04-04,13941.15,34.17,4.82,21867.34169611345,-36.24670893363411,1.5551084379696212,14.596356828525625,17.548408847189776,2.1346875975081003,,,,,2024
NIFTY MIDCAP 50,2024-04-05,13978.35,34.26,4.84,21874.92444637213,-36.098750721316186,1.2848440624251056,15.159156838968823,15.41526718103352,-1.586381797565517,,,,,2024
NIFTY MIDCAP 50,2024-04-08,13957.1,34.21,4.83,21897.688477226682,-36.26222231394329,0.3818844888981099,14.557823616653899,17.562745842617723,0.7677096244921966,,,,,2024
NIFTY MIDCAP 50,2024-04-09,13941.6,34.17,4.83,21905.281750578,-36.355075644566256,-1.3337780455614956,14.961338727262286,18.703735582716476,0.6455500086073318,,,,,2024
NIFTY MIDCAP 50,2024-04-10,14097.95,34.55,4.88,21912.877656983503,-35.66363021468762,-1.3338818764430327,13.121056607520941,16.91309729428745,1.2054944158547798,,,,,2024
NIFTY MIDCAP 50,2024-04-12,14049.1,34.43,4.68,21928.077372609532,-35.930999506829544,0.11175093066460029,13.565281761821035,18.281242214803804,4.354727349082843,,,,,2024
NIFTY MIDCAP 50,2024-04-15,13841.3,33.92,4.61,21950.896716791263,-36.94426164644042,3.043428001705051,16.235107973961995,20.356830644520407,5.921409116195742,,,,,2024
NIFTY MIDCAP 50,2024-04-16,13765.5,33.74,4.59,21958.508440706803,-37.31131585203009,4.586829392321379,16.992481203007515,21.02030438414877,7.0567723656968395,,,,,2024
NIFTY MIDCAP 50,2024-04-18,13687.05,33.54,4.56,21973.739807809525,-37.71178634264348,6.585056677662471,16.918912402599553,20.264045210618796,10.994699369111682,,,,,2024
NIFTY MIDCAP 50,2024-04-19,13595.45,33.32,4.53,21981.359452827535,-38.15009472377663,7.495522399037902,14.71779161410618,18.680882206914816,11.74253150870328,,,,,2024
NIFTY MIDCAP 50,2024-04-22,13681.25,33.53,4.56,22004.234244739888,-37.82446665568241,6.851347647327555,15.976975788031078,15.044312471448151,12.213430790315227,,,,,2024
NIFTY MIDCAP 50,2024-04-23,13780.65,33.71,4.59,22011.86446405187,-37.394444607336524,6.507675617623265,14.969540623990873,14.385025379789784,12.767902820258836,,,,,2024
NIFTY MIDCAP 50,2024-04-24,13901.8,34.0,4.63,22019.497329229467,-36.86595205992167,5.473032269202549,14.957415586470812,12.622106489807084,11.595620710987076,,,,,2024
NIFTY MIDCAP 50,2024-04-25,13964.35,34.12,4.65,22027.132841190167,-36.60386896161525,5.867799074070756,14.139576851052848,10.421179646743317,8.401035493954234,,,,,2024
NIFTY MIDCAP 50,2024-04-26,14083.25,34.48,4.69,22034.77100085177,-36.08624296819059,4.973993928958165,15.71405747963006,10.376866135302576,9.384907603003567,,,,,2024
NIFTY MIDCAP 50,2024-04-29,14153.05,34.42,4.71,22057.701375224762,-35.836242592817385,3.4250567898792106,16.271051116190517,10.770823250112183,9.109343922334755,,,,,2024
NIFTY MIDCAP 50,2024-04-30,14161.9,34.31,4.72,22065.35013487436,-35.81837626216921,1.6166616061404238,16.838489185773085,10.490117851418246,8.135913966346319,,,,,2024
NIFTY MIDCAP 50,2024-05-02,14243.6,34.41,4.75,22080.655611977305,-35.49285741192493,4.745289112303075,14.220772838327388,8.871352747900808,6.548555140554346,,,,,2024
NIFTY MIDCAP 50,2024-05-03,14189.3,34.36,4.74,22088.312331270416,-35.761049612141655,5.146131239736995,10.900114875293365,9.287984608120215,8.877111626366352,,,,,2024
NIFTY MIDCAP 50,2024-05-06,14157.95,34.16,4.73,22111.298423161465,-35.969612778733854,3.9998728629497826,10.5714457248401,12.716883447109218,6.800066393792892,,,,,2024
NIFTY MIDCAP 50,2024-05-07,13874.7,33.44,4.64,22118.96576819901,-37.27238359422752,7.7673751504536925,15.877820781710605,14.284272813105868,11.046725334601826,,,,,2024
NIFTY MIDCAP 50,2024-05-08,14010.4,33.76,4.68,22126.63577197595,-36.68083958002964,6.406669331353854,14.576314737623486,11.751984240278656,7.768871695312063,,,,,2024
NIFTY MIDCAP 50,2024-05-09,13755.65,33.2,4.6,22134.308435414216,-37.853716820935865,8.377284970175891,17.599313736537358,12.893247501935567,9.7552642005285,,,,,2024
NIFTY MIDCAP 50,2024-05-10,13909.9,33.53,4.65,22141.983759436076,-37.17861890277953,7.175464956613631,16.440448888920844,11.641348967282305,13.035679623865025,,,,,2024
NIFTY MIDCAP 50,2024-05-13,14064.8,34.24,4.7,22165.025704230742,-36.545076970899316,9.33927251009614,14.152707468289648,6.411040327626427,11.833797849951665,,,,,2024
NIFTY MIDCAP 50,2024-05-14,14163.15,34.45,4.73,22172.71167981608,-36.12350981457635,9.60556090982585,12.425202020736915,6.248256920247264,11.900248179253925,,,,,2024
NIFTY MIDCAP 50,2024-05-15,14262.55,35.25,4.77,22180.40032060116,-35.69750863895391,9.318109314253054,13.908452555819274,5.725483872098613,11.704078162740883,,,,,2024
NIFTY MIDCAP 50,2024-05-16,14396.9,35.49,4.81,22188.09162751016,-35.114293551276674,8.297966923434895,12.845473678361309,4.738867395064217,11.438226284825204,,,,,2024
NIFTY MIDCAP 50,2024-05-17,14515.2,35.77,4.85,22195.785601467593,-34.603801547622396,7.415330136684295,12.02084711199294,3.885237544091713,10.533096340388015,,,,,2024
NIFTY MIDCAP 50,2024-05-18,14588.35,35.95,4.87,22203.48224339829,-34.29701773766807,6.876720122563551,11.45914376882924,3.364328385321169,9.978852988857545,,,,,2024
NIFTY MIDCAP 50,2024-05-21,14614.5,36.18,4.88,22226.58818628309,-34.247668254279404,6.906154846214374,12.520784152725017,3.7842553628245845,8.713948475828804,,,,,2024
NIFTY MIDCAP 50,2024-05-22,14618.6,36.53,4.88,22234.295509361556,-34.25202074045941,7.449755790568169,13.385344697850666,5.0285253033806265,7.802730767652166,,,,,2024
NIFTY MIDCAP 50,2024-05-23,14677.45,36.68,4.9,22242.005505042263,-34.01022224964102,7.018930400035428,12.165941631550425,6.3130857199309,8.206807040732556,,,,,2024
NIFTY MIDCAP 50,2024-05-24,14662.65,36.43,4.9,22249.71817425194,-34.09961472245491,7.126951812939675,12.926380974789687,6.420394676269292,8.919260843026343,,,,,2024
NIFTY MIDCAP 50,2024-05-27,14783.75,36.71,4.94,22272.87223232722,-33.624411590065975,5.804007778811182,12.156929060624,6.4033144499873185,8.048025703897865,,,,,2024
NIFTY MIDCAP 50,2024-05-28,14664.7,36.22,4.9,22280.595604926795,-34.18174154753174,7.135843215340221,13.102893342516374,6.799661772828625,8.626838598812103,,,,,2024
NIFTY MIDCAP 50,2024-05-29,14637.8,36.16,4.89,22288.32165569395,-34.32524787589598,8.215715476369411,12.822282036918132,7.2411837844484905,9.58921422618153,,,,,2024
NIFTY MIDCAP 50,2024-05-30,14390.85,35.86,4.81,22296.050385557373,-35.45560872376793,10.072719818495779,15.481712338048137,10.650517516338498,11.174114107227862,,,,,2024
NIFTY MIDCAP 50,2024-05-31,14443.45,41.41,5.09,22303.78179544607,-35.24214802465011,9.671858177928394,14.85309950185032,10.247551658364152,11.568565682021958,,,,,2024
NIFTY MIDCAP 50,2024-06-03,14919.5,42.42,5.26,22326.99211455868,-33.17729534077501,6.319246623546371,11.609638392707522,7.6155367136968355,7.594423405610096,,,,,2024
NIFTY MIDCAP 50,2024-06-04,13762.25,39.13,4.85,22334.734253844985,-38.381850244621596,16.086032443822763,20.822903231666334,17.837199585823527,17.679885193191524,,,,,2024
NIFTY MIDCAP 50,2024-06-05,14456.35,41.1,5.09,22342.479077806423,-35.29657138916153,11.351413046861758,15.555793820708551,12.552269417937456,12.73004596595959,,,,,2024
NIFTY MIDCAP 50,2024-06-06,14724.25,41.86,5.19,22350.22658737394,-34.12035469779979,8.589232049170592,11.475626941949502,10.852844796848737,12.532726624446067,,,,,2024
NIFTY MIDCAP 50,2024-06-07,14952.4,42.51,5.27,22357.97678347881,-33.1227501271541,6.932331933335134,9.20587999250957,9.744923891816693,12.057261710494638,,,,,2024
NIFTY MIDCAP 50,2024-06-10,14908.0,42.3,5.25,22381.243500335007,-33.39065365256915,6.974443251945273,11.100415884089077,10.56915749932923,12.350080493694659,,,,,2024
NIFTY MIDCAP 50,2024-06-11,15031.9,42.66,5.3,22389.004451908386,-32.860346549626435,6.215115853617981,10.07158110418509,10.01237368529595,10.985969837478947,,,,,2024
NIFTY MIDCAP 50,2024-06-12,15243.4,43.26,5.37,22396.768094680272,-31.939287241980935,4.667593843893103,9.950207958854328,8.006415891467778,7.837162312869839,,,,,2024
NIFTY MIDCAP 50,2024-06-13,15378.35,43.64,5.38,22404.53442958388,-31.36054646289018,4.617530489291766,9.751696378350072,7.009204498532018,6.590759086638043,,,,,2024
NIFTY MIDCAP 50,2024-06-14,15523.6,44.05,5.43,22412.303457552738,-30.73625819228906,3.6386534051379815,8.801759901053874,6.759385709500387,6.584168620680764,,,,,2024
NIFTY MIDCAP 50,2024-06-18,15591.55,44.24,5.45,22443.40651876253,-30.529485410489837,2.637325987473993,7.030731389759204,5.065564360182284,4.978978998239447,,,,,2024
NIFTY MIDCAP 50,2024-06-19,15442.95,43.82,5.4,22451.189026071886,-31.21544706578093,0.9936572999329707,7.3923699811240695,5.697098028550229,4.267643164032764,,,,,2024
NIFTY MIDCAP 50,2024-06-20,15616.6,44.32,5.44,22458.974232054443,-30.466103043516128,1.6040623439160795,7.36940179040253,1.6937105387856422,4.742709680724344,,,,,2024
NIFTY MIDCAP 50,2024-06-21,15623.8,44.34,5.44,22466.76213764601,-30.45815901606813,1.557239596000981,8.304637796182757,2.1214429268167745,5.1011917715280575,,,,,2024
NIFTY MIDCAP 50,2024-06-24,15707.65,44.57,5.47,22490.142061437615,-30.157622139110956,1.7411898024211059,8.166084678484676,1.3951800555780158,5.410421036883295,,,,,2024
NIFTY MIDCAP 50,2024-06-25,15659.85,44.44,5.46,22497.940774829673,-30.394296274795142,1.7816262607879496,8.002311644108984,1.935523009479656,6.2222818226228105,,,,,2024
NIFTY MIDCAP 50,2024-06-26,15595.45,44.26,5.43,22505.74219251459,-30.704573674592933,4.493938937318243,8.668233362935984,2.356456530590645,7.371380755284385,,,,,2024
